http://dbpedia.org/resource/San_Francisco_International_Airport,San Francisco International Airport,SFO,http://dbpedia.org/resource/San_Francisco,-122.375,37.6189
http://dbpedia.org/resource/San_Francisco_International_Airport,San Francisco International Airport,SFO,http://dbpedia.org/resource/San_Francisco,-122.375,37.6347
http://dbpedia.org/resource/San_Jose_International_Airport,Norman Y. Mineta San Jose International Airport,SJC,http://dbpedia.org/resource/San_Jose,_California,-121.929,37.3628
http://dbpedia.org/resource/Sde_Dov_Airport,Sde Dov Airport,SDV,http://dbpedia.org/resource/Israel,34.7794,32.1108
http://dbpedia.org/resource/Shanghai_Pudong_International_Airport,International Airport,PVG,http://dbpedia.org/resource/Shanghai,121.805,31.1433
http://dbpedia.org/resource/Shanghai_Pudong_International_Airport,Shanghai Pudong,PVG,http://dbpedia.org/resource/Shanghai,121.805,31.1433
http://dbpedia.org/resource/Sir_Seretse_Khama_International_Airport,Sir Seretse Khama International Airport,GBE,http://dbpedia.org/resource/Gaborone,25.9183,-24.5553
http://dbpedia.org/resource/Tenerife_North_Airport,Tenerife North Airport,TFN,http://dbpedia.org/resource/Tenerife,-16.3417,28.4828
http://dbpedia.org/resource/Tenerife_South_Airport,Tenerife-South Airport,TFS,http://dbpedia.org/resource/Tenerife,-16.5725,28.0444
http://dbpedia.org/resource/Thessaloniki_International_Airport,Thessaloniki International Airport "Makedonia",SKG,http://dbpedia.org/resource/Thessaloniki,22.9708,40.5197
http://dbpedia.org/resource/Tocumen_International_Airport,Tocumen International Airport,PTY,http://dbpedia.org/resource/Panama_City,-79.3836,9.07139
http://dbpedia.org/resource/Tri-Cities_Airport_(Washington),Tri-Cities Airport,PSC,http://dbpedia.org/resource/Tri-Cities,_Washington,-119.119,46.2647
http://dbpedia.org/resource/Tucson_International_Airport,Tucson International Airport,TUS,http://dbpedia.org/resource/Tucson,_Arizona,-110.941,32.1161
http://dbpedia.org/resource/Tucson_International_Airport,Tucson International Airport,TUS,http://dbpedia.org/resource/Tucson,_Arizona,-110.941,32.1833
http://dbpedia.org/resource/Tucson_International_Airport,Tucson International Airport,TUS,http://dbpedia.org/resource/Tucson,_Arizona,-110.917,32.1161
http://dbpedia.org/resource/Tucson_International_Airport,Tucson International Airport,TUS,http://dbpedia.org/resource/Tucson,_Arizona,-110.917,32.1833
http://dbpedia.org/resource/Tulsa_International_Airport,Tulsa International Airport,TUL,http://dbpedia.org/resource/Tulsa,_Oklahoma,-95.8881,36.1983
http://dbpedia.org/resource/U-Tapao_International_Airport,U-Tapao-Rayong-Pattaya International Airport,UTP,http://dbpedia.org/resource/Rayong,101.005,12.6797
http://dbpedia.org/resource/U-Tapao_International_Airport,U-Tapao-Rayong-Pattaya International Airport,UTP,http://dbpedia.org/resource/Thailand,101.005,12.6797
http://dbpedia.org/resource/University_of_Illinois_Willard_Airport,University of Illinois,CMI,http://dbpedia.org/resource/Champaign%E2%80%93Urbana_metropolitan_area,-88.2781,40.0392
http://dbpedia.org/resource/University_of_Illinois_Willard_Airport,Willard Airport,CMI,http://dbpedia.org/resource/Champaign%E2%80%93Urbana_metropolitan_area,-88.2781,40.0392
http://dbpedia.org/resource/Vancouver_International_Airport,Vancouver International Airport,YVR,http://dbpedia.org/resource/Metro_Vancouver,-123.184,49.1947
http://dbpedia.org/resource/Venice_Marco_Polo_Airport,Venice Marco Polo Airport,VCE,http://dbpedia.org/resource/Venice,12.3519,45.5053
http://dbpedia.org/resource/Venice_Marco_Polo_Airport,Venice Marco Polo Airport,VCE,http://dbpedia.org/resource/Italy,12.3519,45.5053
http://dbpedia.org/resource/Zagreb_Airport,Zagreb Airport,ZAG,http://dbpedia.org/resource/Zagreb,16.0689,45.7431
http://dbpedia.org/resource/Al_Ain_International_Airport,Al-Ain International Airport,AAN,http://dbpedia.org/resource/Al_Ain,55.6092,24.2614
http://dbpedia.org/resource/Bender_Qassim_International_Airport,Bender Qassim International Airport,BSA,http://dbpedia.org/resource/Bosaso,49.15,11.2756
http://dbpedia.org/resource/Dubai_International_Airport,Dubai International Airport,DXB,http://dbpedia.org/resource/Dubai,55.3644,25.2528
http://dbpedia.org/resource/Fertilia_Airport,Alghero Airport,AHO,http://dbpedia.org/resource/Alghero,8.28861,40.6311
http://dbpedia.org/resource/Fertilia_Airport,Alghero Airport,AHO,http://dbpedia.org/resource/Porto_Torres,8.28861,40.6311
http://dbpedia.org/resource/Fertilia_Airport,Alghero Airport,AHO,http://dbpedia.org/resource/Sassari,8.28861,40.6311
http://dbpedia.org/resource/John_F._Kennedy_International_Airport,John F. Kennedy International Airport,JFK,New York City,-73.7789,40.6397
http://dbpedia.org/resource/Lleida-Alguaire_Airport,Lleida-Alguaire Airport,ILD,http://dbpedia.org/resource/Lleida,0.535833,41.7278
http://dbpedia.org/resource/Logan_International_Airport,Boston Logan International Airport,BOS,Boston, Massachusetts, US,-71.0064,42.3631
http://dbpedia.org/resource/Melilla_Airport,Melilla Airport,MLN,http://dbpedia.org/resource/Melilla,-2.95639,35.2797
http://dbpedia.org/resource/Murcia-San_Javier_Airport,Murcia-San Javier Airport,MJV,Murcia and Cartagena, Spain,-0.812222,37.7747
http://dbpedia.org/resource/Akron-Canton_Airport,Akron-Canton Airport,CAK,http://dbpedia.org/resource/Canton,_Ohio,-81.4422,40.9161
http://dbpedia.org/resource/Akron-Canton_Airport,Akron-Canton Airport,CAK,http://dbpedia.org/resource/Massillon,_Ohio,-81.4422,40.9161
http://dbpedia.org/resource/Akron-Canton_Airport,Akron-Canton Airport,CAK,http://dbpedia.org/resource/Akron,_Ohio,-81.4422,40.9161
http://dbpedia.org/resource/Aalborg_Airport,Aalborg Airport,AAL,http://dbpedia.org/resource/Aalborg,9.84917,57.0928
http://dbpedia.org/resource/Aarhus_Airport,Aarhus Airport,AAR,http://dbpedia.org/resource/Denmark,10.6192,56.3042
http://dbpedia.org/resource/Aarhus_Airport,Aarhus Airport,AAR,http://dbpedia.org/resource/Aarhus,10.6192,56.3042
http://dbpedia.org/resource/Aguni_Airport,Aguni Airport,AGJ,http://dbpedia.org/resource/Aguni,_Okinawa,127.24,26.5928
http://dbpedia.org/resource/Aguni_Airport,Aguni Airport,AGJ,http://dbpedia.org/resource/Japan,127.24,26.5928
http://dbpedia.org/resource/Akita_Airport,Akita Airport,AXT,http://dbpedia.org/resource/Akita,_Akita,140.219,39.6156
http://dbpedia.org/resource/Akita_Airport,Akita Airport,AXT,http://dbpedia.org/resource/Japan,140.219,39.6156
http://dbpedia.org/resource/Albury_Airport,Albury Airport,ABX,http://dbpedia.org/resource/Albury,146.958,-36.0683
http://dbpedia.org/resource/Albury_Airport,Albury Airport,ABX,http://dbpedia.org/resource/Wodonga,_Victoria,146.958,-36.0683
http://dbpedia.org/resource/Aldan_Airport,Aldan Airport,ADH,http://dbpedia.org/resource/Aldan,_Russia,125.4,58.6
http://dbpedia.org/resource/Alexandria_International_Airport_(Egypt),Alexandria International Airport,ALY,http://dbpedia.org/resource/Alexandria,29.9489,31.1839
http://dbpedia.org/resource/Alexandria_International_Airport_(Egypt),Alexandria International Airport,ALY,http://dbpedia.org/resource/Egypt,29.9489,31.1839
http://dbpedia.org/resource/Almaty_International_Airport,Almaty International Airport,ALA,http://dbpedia.org/resource/Almaty,77.0406,43.3519
http://dbpedia.org/resource/Altay_Airport,Altay Airport,AAT,http://dbpedia.org/resource/Altay_City,88.0844,47.7504
http://dbpedia.org/resource/Altay_Airport,Altay Airport,AAT,http://dbpedia.org/resource/China,88.0844,47.7504
http://dbpedia.org/resource/Amado_Nervo_International_Airport,Amado Nervo International Airport,TPQ,Tepic,-104.843,21.4195
http://dbpedia.org/resource/Amakusa_Airfield,Amakusa Airfield,AXJ,http://dbpedia.org/resource/Amakusa,_Kumamoto,130.159,32.4822
http://dbpedia.org/resource/Amman_Civil_Airport,Amman Civil Airport,ADJ,Amman - Aqaba and several regional cities,35.9914,31.9725
http://dbpedia.org/resource/Andahuaylas_Airport,Andahuaylas Airport,ANS,Andahuaylas,-73.3528,-13.7128
http://dbpedia.org/resource/Anderson_Regional_Airport,Anderson Regional Airport,AND,Anderson, South Carolina,-82.709,34.4947
http://dbpedia.org/resource/Anderson_Regional_Airport,Anderson Regional Airport,AND,Anderson, South Carolina,-82.709,34.4949
http://dbpedia.org/resource/Anderson_Regional_Airport,Anderson Regional Airport,AND,Anderson, South Carolina,-82.7089,34.4947
http://dbpedia.org/resource/Anderson_Regional_Airport,Anderson Regional Airport,AND,Anderson, South Carolina,-82.7089,34.4949
http://dbpedia.org/resource/Aomori_Airport,Aomori Airport,AOJ,http://dbpedia.org/resource/Aomori,_Aomori,140.689,40.7333
http://dbpedia.org/resource/Aomori_Airport,Aomori Airport,AOJ,http://dbpedia.org/resource/Japan,140.689,40.7333
http://dbpedia.org/resource/Apalachicola_Regional_Airport,Apalachicola Regional Airport,AAF,http://dbpedia.org/resource/Apalachicola,_Florida,-85.0275,29.7275
http://dbpedia.org/resource/Aranuka_Airport,Aranuka Airport,AAK,http://dbpedia.org/resource/Aranuka,173.636,0.185278
http://dbpedia.org/resource/Asheville_Regional_Airport,Asheville Regional Airport,AVL,http://dbpedia.org/resource/Asheville,_North_Carolina,-82.5417,35.4361
http://dbpedia.org/resource/Astoria_Regional_Airport,Astoria Regional Airport,AST,http://dbpedia.org/resource/Astoria,_Oregon,-123.879,46.1581
http://dbpedia.org/resource/Atbara_Airport,Atbara Airport,ATB,http://dbpedia.org/resource/Sudan,34.0569,17.7097
http://dbpedia.org/resource/Atbara_Airport,Atbara Airport,ATB,http://dbpedia.org/resource/Atbarah,34.0569,17.7097
http://dbpedia.org/resource/Atyrau_Airport,ATMA Atyrau Airport,GUW,http://dbpedia.org/resource/Atyrau,51.8214,47.1219
http://dbpedia.org/resource/Augusta_State_Airport,Augusta State Airport,AUG,http://dbpedia.org/resource/Augusta,_Maine,-69.7972,44.3206
http://dbpedia.org/resource/Avalon_Airport,Avalon Airport,AVV,http://dbpedia.org/resource/Melbourne,144.469,-38.0394
http://dbpedia.org/resource/Avalon_Airport,Avalon Airport,AVV,http://dbpedia.org/resource/Geelong,144.469,-38.0394
http://dbpedia.org/resource/Bacha_Khan_International_Airport,Bacha Khan International Airport,PEW,http://dbpedia.org/resource/Peshawar,71.5147,33.9939
http://dbpedia.org/resource/Banja_Luka_International_Airport,Banja Luka International Airport,BNX,Banja Luka,17.2975,44.9414
http://dbpedia.org/resource/Bardufoss_Air_Station,Bardufoss Air Station,BDU,http://dbpedia.org/resource/M%C3%A5lselv,18.5403,69.0561
http://dbpedia.org/resource/Bardufoss_Air_Station,Bardufoss Air Station,BDU,http://dbpedia.org/resource/Norway,18.5403,69.0561
http://dbpedia.org/resource/Bardufoss_Air_Station,Bardufoss Air Station,BDU,http://dbpedia.org/resource/Bardu,18.5403,69.0561
http://dbpedia.org/resource/Bardufoss_Air_Station,Bardufoss Air Station,BDU,http://dbpedia.org/resource/Lenvik,18.5403,69.0561
http://dbpedia.org/resource/Bardufoss_Air_Station,Bardufoss Air Station,BDU,http://dbpedia.org/resource/S%C3%B8rreisa,18.5403,69.0561
http://dbpedia.org/resource/Barstow-Daggett_Airport,Barstow-Daggett Airport,DAG,http://dbpedia.org/resource/Daggett,_California,-116.787,34.8536
http://dbpedia.org/resource/Barstow-Daggett_Airport,Barstow-Daggett Airport,DAG,http://dbpedia.org/resource/Barstow,_California,-116.787,34.8536
http://dbpedia.org/resource/Basra_International_Airport,Basrah International Airport,BSR,http://dbpedia.org/resource/Basra,47.6625,30.5489
http://dbpedia.org/resource/Bastia_%E2%80%93_Poretta_Airport,Bastia - Poretta Airport,BIA,http://dbpedia.org/resource/Bastia,9.48472,42.55
http://dbpedia.org/resource/Bastia_%E2%80%93_Poretta_Airport,Bastia - Poretta Airport,BIA,http://dbpedia.org/resource/France,9.48472,42.55
http://dbpedia.org/resource/Bastia_%E2%80%93_Poretta_Airport,Bastia - Poretta Airport,BIA,http://dbpedia.org/resource/Corsica,9.48472,42.55
http://dbpedia.org/resource/Batajnica_Air_Base,Batajnica Airbase,BJY,Belgrade,20.2575,44.9353
http://dbpedia.org/resource/Batman_Airport,Batman Airport,BAL,http://dbpedia.org/resource/Batman,_Turkey,41.1164,37.9322
http://dbpedia.org/resource/Battle_Mountain_Airport,Battle Mountain Airport,BAM,http://dbpedia.org/resource/Battle_Mountain,_Nevada,-116.876,40.5997
http://dbpedia.org/resource/Belgorod_International_Airport,Belgorod International Airport,EGO,http://dbpedia.org/resource/Belgorod,36.59,50.6433
http://dbpedia.org/resource/Bengaluru_International_Airport,Bengaluru International Airport,BLR,http://dbpedia.org/resource/Bangalore,77.7056,13.1989
http://dbpedia.org/resource/Billings_Logan_International_Airport,Billings Logan International Airport,BIL,http://dbpedia.org/resource/Billings,_Montana,-108.543,45.8078
http://dbpedia.org/resource/Biratnagar_Airport,Biratnagar Airport,BIR,http://dbpedia.org/resource/Biratnagar,87.2639,26.4814
http://dbpedia.org/resource/Biratnagar_Airport,Biratnagar Airport,BIR,http://dbpedia.org/resource/Nepal,87.2639,26.4814
http://dbpedia.org/resource/Bismarck_Municipal_Airport,Bismarck Municipal Airport,BIS,http://dbpedia.org/resource/Bismarck,_North_Dakota,-100.746,46.7728
http://dbpedia.org/resource/Bismarck_Municipal_Airport,Bismarck Municipal Airport,BIS,http://dbpedia.org/resource/North_Dakota,-100.746,46.7728
http://dbpedia.org/resource/Bolshoye_Savino_Airport,Bolshoye Savino Airport,PEE,http://dbpedia.org/resource/Perm,56.0267,57.9167
http://dbpedia.org/resource/Bradley_International_Airport,Bradley International Airport,BDL,http://dbpedia.org/resource/Hartford,_Connecticut,-72.6833,41.9389
http://dbpedia.org/resource/Bradley_International_Airport,Bradley International Airport,BDL,http://dbpedia.org/resource/Springfield,_Massachusetts,-72.6833,41.9389
http://dbpedia.org/resource/Brandywine_Airport,Brandywine Airport,OQN,http://dbpedia.org/resource/West_Goshen_Township,_Chester_County,_Pennsylvania,-75.5819,39.99
http://dbpedia.org/resource/Braunschweig_Airport,Braunschweig-Wolfsburg Airport,BWE,http://dbpedia.org/resource/Germany,10.5553,52.3192
http://dbpedia.org/resource/Braunschweig_Airport,Braunschweig-Wolfsburg Airport,BWE,http://dbpedia.org/resource/Braunschweig,10.5553,52.3192
http://dbpedia.org/resource/Braunschweig_Airport,Braunschweig-Wolfsburg Airport,BWE,http://dbpedia.org/resource/Wolfsburg,10.5553,52.3192
http://dbpedia.org/resource/Bujumbura_International_Airport,Bujumbura International Airport,BJM,http://dbpedia.org/resource/Bujumbura,29.3186,-3.32389
http://dbpedia.org/resource/Burgas_Airport,Burgas Airport,BOJ,Burgas,27.5153,42.5703
http://dbpedia.org/resource/Burgos_Airport,Burgos Airport,RGS,http://dbpedia.org/resource/Spain,-3.61361,42.3575
http://dbpedia.org/resource/Burgos_Airport,Burgos Airport,RGS,http://dbpedia.org/resource/Burgos,-3.61361,42.3575
http://dbpedia.org/resource/Burlington_International_Airport,Burlington International Airport,BTV,http://dbpedia.org/resource/Burlington,_Vermont,-73.1533,44.4719
http://dbpedia.org/resource/CFB_Gander,CFB Gander,YQX,http://dbpedia.org/resource/Newfoundland_and_Labrador,-54.5681,48.9369
http://dbpedia.org/resource/CFB_Gander,CFB Gander,YQX,http://dbpedia.org/resource/Gander,_Newfoundland_and_Labrador,-54.5681,48.9369
http://dbpedia.org/resource/Campbeltown_Airport,Campbeltown Airport,CAL,http://dbpedia.org/resource/Campbeltown,-5.68639,55.4372
http://dbpedia.org/resource/Cape_Girardeau_Regional_Airport,Cape Girardeau Regional Airport,CGI,http://dbpedia.org/resource/Cape_Girardeau,_Missouri,-89.5708,37.2253
http://dbpedia.org/resource/Cephalonia_International_Airport,Cephalonia  International Airport,EFL,http://dbpedia.org/resource/Cephalonia,20.5003,38.12
http://dbpedia.org/resource/Cephalonia_International_Airport,Cephalonia  International Airport,EFL,http://dbpedia.org/resource/Greece,20.5003,38.12
http://dbpedia.org/resource/Chania_International_Airport,Chania International Airport, "Ioannis Daskalogiannis",CHQ,http://dbpedia.org/resource/Crete,24.1497,35.5317
http://dbpedia.org/resource/Chania_International_Airport,Chania International Airport, "Ioannis Daskalogiannis",CHQ,http://dbpedia.org/resource/Chania,24.1497,35.5317
http://dbpedia.org/resource/Charlottetown_Airport,Charlottetown Airport,YYG,http://dbpedia.org/resource/Charlottetown,-63.1192,46.2892
http://dbpedia.org/resource/Charlottetown_Airport,Charlottetown Airport,YYG,http://dbpedia.org/resource/Prince_Edward_Island,-63.1192,46.2892
http://dbpedia.org/resource/Cheboksary_Airport,Cheboksary Airport,CSY,http://dbpedia.org/resource/Cheboksary,47.3472,56.09
http://dbpedia.org/resource/Chelyabinsk_Airport,Chelyabinsk Airport,CEK,http://dbpedia.org/resource/Chelyabinsk,61.505,55.305
http://dbpedia.org/resource/Chengdu_Shuangliu_International_Airport,International Airport,CTU,http://dbpedia.org/resource/Chengdu,103.947,30.5783
http://dbpedia.org/resource/Chengdu_Shuangliu_International_Airport,Chengdu Shuangliu,CTU,http://dbpedia.org/resource/Chengdu,103.947,30.5783
http://dbpedia.org/resource/Christchurch_International_Airport,Christchurch International Airport,CHC,http://dbpedia.org/resource/Christchurch,172.532,-43.4894
http://dbpedia.org/resource/Clark_International_Airport,Clark International Airport,CRK,http://dbpedia.org/resource/Greater_Manila_Area,120.56,15.1858
